trawling_depth;depth_layer;depth_layer_100m;species;size;dataset
670;lower_mesopelagic;600;Xenodermichthys copei;9;Total
670;lower_mesopelagic;600;Xenodermichthys copei;8;Total
670;lower_mesopelagic;600;Xenodermichthys copei;8;Total
670;lower_mesopelagic;600;Xenodermichthys copei;8;Total
670;lower_mesopelagic;600;Xenodermichthys copei;8;Total
670;lower_mesopelagic;600;Xenodermichthys copei;8;Total
670;lower_mesopelagic;600;Xenodermichthys copei;8;Total
670;lower_mesopelagic;600;Xenodermichthys copei;8;Total
670;lower_mesopelagic;600;Xenodermichthys copei;8;Total
670;lower_mesopelagic;600;Xenodermichthys copei;8;Total
670;lower_mesopelagic;600;Xenodermichthys copei;8;Total
670;lower_mesopelagic;600;Xenodermichthys copei;8;Total
670;lower_mesopelagic;600;Xenodermichthys copei;8;Total
670;lower_mesopelagic;600;Xenodermichthys copei;8;Total
670;lower_mesopelagic;600;Xenodermichthys copei;8;Total
670;lower_mesopelagic;600;Xenodermichthys copei;8;Total
670;lower_mesopelagic;600;Xenodermichthys copei;8;Total
670;lower_mesopelagic;600;Xenodermichthys copei;8;Total
670;lower_mesopelagic;600;Xenodermichthys copei;7;Total
670;lower_mesopelagic;600;Xenodermichthys copei;7;Total
670;lower_mesopelagic;600;Xenodermichthys copei;7;Total
670;lower_mesopelagic;600;Xenodermichthys copei;7;Total
670;lower_mesopelagic;600;Xenodermichthys copei;7;Total
670;lower_mesopelagic;600;Xenodermichthys copei;7;Total
670;lower_mesopelagic;600;Xenodermichthys copei;7;Total
670;lower_mesopelagic;600;Xenodermichthys copei;7;Total
670;lower_mesopelagic;600;Xenodermichthys copei;7;Total
670;lower_mesopelagic;600;Xenodermichthys copei;7;Total
670;lower_mesopelagic;600;Xenodermichthys copei;7;Total
670;lower_mesopelagic;600;Xenodermichthys copei;7;Total
670;lower_mesopelagic;600;Xenodermichthys copei;7;Total
670;lower_mesopelagic;600;Xenodermichthys copei;7;Total
670;lower_mesopelagic;600;Xenodermichthys copei;7;Total
670;lower_mesopelagic;600;Xenodermichthys copei;7;Total
670;lower_mesopelagic;600;Xenodermichthys copei;7;Total
670;lower_mesopelagic;600;Xenodermichthys copei;7;Total
670;lower_mesopelagic;600;Xenodermichthys copei;7;Total
670;lower_mesopelagic;600;Xenodermichthys copei;6;Total
670;lower_mesopelagic;600;Xenodermichthys copei;6;Total
670;lower_mesopelagic;600;Xenodermichthys copei;6;Total
670;lower_mesopelagic;600;Xenodermichthys copei;6;Total
670;lower_mesopelagic;600;Xenodermichthys copei;6;Total
670;lower_mesopelagic;600;Xenodermichthys copei;6;Total
670;lower_mesopelagic;600;Xenodermichthys copei;6;Total
670;lower_mesopelagic;600;Xenodermichthys copei;6;Total
670;lower_mesopelagic;600;Xenodermichthys copei;6;Total
670;lower_mesopelagic;600;Xenodermichthys copei;6;Total
670;lower_mesopelagic;600;Xenodermichthys copei;6;Total
670;lower_mesopelagic;600;Xenodermichthys copei;6;Total
670;lower_mesopelagic;600;Xenodermichthys copei;6;Total
670;lower_mesopelagic;600;Xenodermichthys copei;6;Total
670;lower_mesopelagic;600;Xenodermichthys copei;6;Total
670;lower_mesopelagic;600;Xenodermichthys copei;5;Total
683;lower_mesopelagic;600;Arctozenus risso;20;Total
683;lower_mesopelagic;600;Arctozenus risso;19;Total
683;lower_mesopelagic;600;Arctozenus risso;19;Total
683;lower_mesopelagic;600;Arctozenus risso;18;Total
683;lower_mesopelagic;600;Arctozenus risso;16;Total
683;lower_mesopelagic;600;Arctozenus risso;14;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;11;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;11;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;10;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;7;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;7;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;7;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;7;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;7;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;6;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;6;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;6;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;6;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;6;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;6;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;6;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;6;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;6;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;6;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;6;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;5;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;5;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;5;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;5;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;5;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;5;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;5;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;5;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;5;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;5;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;4;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;4;Total
683;lower_mesopelagic;600;Argyropelecus olfersii;3;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;15;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;15;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;13;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;13;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;13;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;13;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;13;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;13;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;13;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;10;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;10;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;10;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;10;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;10;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;10;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;10;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;9;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;9;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;9;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;9;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;9;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;9;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;7;Total
683;lower_mesopelagic;600;Lampanyctus crocodilus;7;Total
683;lower_mesopelagic;600;Melanostigma atlanticum;5;Total
683;lower_mesopelagic;600;Melanostigma atlanticum;5;Total
683;lower_mesopelagic;600;Melanostigma atlanticum;5;Total
683;lower_mesopelagic;600;Myctophum punctatum;9;Total
683;lower_mesopelagic;600;Myctophum punctatum;8;Total
683;lower_mesopelagic;600;Myctophum punctatum;7;Total
683;lower_mesopelagic;600;Myctophum punctatum;7;Total
683;lower_mesopelagic;600;Myctophum punctatum;7;Total
683;lower_mesopelagic;600;Myctophum punctatum;7;Total
683;lower_mesopelagic;600;Myctophum punctatum;6;Total
683;lower_mesopelagic;600;Myctophum punctatum;6;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;13;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;11;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;10;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;7;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;7;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;6;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;6;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;6;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;6;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;6;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;5;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;5;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;5;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;5;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;5;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;5;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;5;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;5;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;5;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;5;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;5;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;5;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;5;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;5;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;5;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;5;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;5;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;5;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;4;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;4;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;4;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;4;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;4;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;4;Total
683;lower_mesopelagic;600;Notoscopelus kroyeri;3;Total
683;lower_mesopelagic;600;Serrivomer beanii;47;Total
683;lower_mesopelagic;600;Stomias boa;33;Total
683;lower_mesopelagic;600;Stomias boa;30;Total
683;lower_mesopelagic;600;Stomias boa;28;Total
683;lower_mesopelagic;600;Stomias boa;24;Total
683;lower_mesopelagic;600;Stomias boa;21;Total
683;lower_mesopelagic;600;Stomias boa;15;Total
683;lower_mesopelagic;600;Xenodermichthys copei;16;Total
683;lower_mesopelagic;600;Xenodermichthys copei;15;Total
683;lower_mesopelagic;600;Xenodermichthys copei;15;Total
683;lower_mesopelagic;600;Xenodermichthys copei;15;Total
683;lower_mesopelagic;600;Xenodermichthys copei;15;Total
683;lower_mesopelagic;600;Xenodermichthys copei;14;Total
683;lower_mesopelagic;600;Xenodermichthys copei;14;Total
683;lower_mesopelagic;600;Xenodermichthys copei;14;Total
683;lower_mesopelagic;600;Xenodermichthys copei;14;Total
683;lower_mesopelagic;600;Xenodermichthys copei;14;Total
683;lower_mesopelagic;600;Xenodermichthys copei;14;Total
683;lower_mesopelagic;600;Xenodermichthys copei;14;Total
683;lower_mesopelagic;600;Xenodermichthys copei;14;Total
683;lower_mesopelagic;600;Xenodermichthys copei;13;Total
683;lower_mesopelagic;600;Xenodermichthys copei;13;Total
683;lower_mesopelagic;600;Xenodermichthys copei;13;Total
683;lower_mesopelagic;600;Xenodermichthys copei;13;Total
683;lower_mesopelagic;600;Xenodermichthys copei;13;Total
683;lower_mesopelagic;600;Xenodermichthys copei;12;Total
683;lower_mesopelagic;600;Xenodermichthys copei;12;Total
683;lower_mesopelagic;600;Xenodermichthys copei;12;Total
683;lower_mesopelagic;600;Xenodermichthys copei;12;Total
683;lower_mesopelagic;600;Xenodermichthys copei;12;Total
683;lower_mesopelagic;600;Xenodermichthys copei;12;Total
683;lower_mesopelagic;600;Xenodermichthys copei;12;Total
683;lower_mesopelagic;600;Xenodermichthys copei;12;Total
683;lower_mesopelagic;600;Xenodermichthys copei;12;Total
683;lower_mesopelagic;600;Xenodermichthys copei;12;Total
683;lower_mesopelagic;600;Xenodermichthys copei;11;Total
683;lower_mesopelagic;600;Xenodermichthys copei;11;Total
683;lower_mesopelagic;600;Xenodermichthys copei;11;Total
683;lower_mesopelagic;600;Xenodermichthys copei;11;Total
683;lower_mesopelagic;600;Xenodermichthys copei;11;Total
683;lower_mesopelagic;600;Xenodermichthys copei;10;Total
683;lower_mesopelagic;600;Xenodermichthys copei;10;Total
683;lower_mesopelagic;600;Xenodermichthys copei;10;Total
683;lower_mesopelagic;600;Xenodermichthys copei;10;Total
683;lower_mesopelagic;600;Xenodermichthys copei;10;Total
683;lower_mesopelagic;600;Xenodermichthys copei;8;Total
683;lower_mesopelagic;600;Xenodermichthys copei;7;Total
683;lower_mesopelagic;600;Xenodermichthys copei;7;Total
683;lower_mesopelagic;600;Xenodermichthys copei;7;Total
683;lower_mesopelagic;600;Xenodermichthys copei;6;Total
683;lower_mesopelagic;600;Xenodermichthys copei;6;Total
683;lower_mesopelagic;600;Xenodermichthys copei;6;Total
683;lower_mesopelagic;600;Xenodermichthys copei;6;Total
683;lower_mesopelagic;600;Xenodermichthys copei;6;Total
685;lower_mesopelagic;600;Aphanopus carbo;93;Total
685;lower_mesopelagic;600;Arctozenus risso;23;Total
685;lower_mesopelagic;600;Arctozenus risso;22;Total
685;lower_mesopelagic;600;Arctozenus risso;22;Total
685;lower_mesopelagic;600;Arctozenus risso;21;Total
685;lower_mesopelagic;600;Arctozenus risso;21;Total
685;lower_mesopelagic;600;Arctozenus risso;21;Total
685;lower_mesopelagic;600;Arctozenus risso;20;Total
685;lower_mesopelagic;600;Arctozenus risso;17;Total
685;lower_mesopelagic;600;Arctozenus risso;16;Total
685;lower_mesopelagic;600;Arctozenus risso;16;Total
685;lower_mesopelagic;600;Arctozenus risso;16;Total
685;lower_mesopelagic;600;Arctozenus risso;16;Total
685;lower_mesopelagic;600;Arctozenus risso;13;Total
685;lower_mesopelagic;600;Argyropelecus olfersii;4;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;15;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;15;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;15;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;14;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;14;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;14;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;14;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;14;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;14;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;13;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;13;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;13;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;13;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;13;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;13;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;13;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;13;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;13;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;13;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;13;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;13;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;13;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;12;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;11;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;10;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;10;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;10;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;10;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;10;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;10;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;10;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;10;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;10;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;10;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;10;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;9;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;9;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;9;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;9;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;9;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;9;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;9;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;9;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;9;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;9;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;8;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;8;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;8;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;8;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;8;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;8;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;8;Total
685;lower_mesopelagic;600;Lampanyctus crocodilus;8;Total
685;lower_mesopelagic;600;Melanostigma atlanticum;8;Total
685;lower_mesopelagic;600;Melanostigma atlanticum;7;Total
685;lower_mesopelagic;600;Melanostigma atlanticum;6;Total
685;lower_mesopelagic;600;Melanostigma atlanticum;6;Total
685;lower_mesopelagic;600;Melanostigma atlanticum;5;Total
685;lower_mesopelagic;600;Melanostigma atlanticum;5;Total
685;lower_mesopelagic;600;Melanostigma atlanticum;5;Total
685;lower_mesopelagic;600;Myctophum punctatum;6;Total
685;lower_mesopelagic;600;Myctophum punctatum;6;Total
